day,phase,net_udl_AB,net_udl_BC,defl_0.0m,defl_0.5m,defl_1.0m,defl_1.5m,defl_2.0m,defl_2.5m,defl_3.0m,defl_3.5m,defl_4.0m,defl_4.5m,defl_5.0m,defl_5.5m,defl_6.0m,defl_6.5m,defl_7.0m,defl_7.5m,defl_8.0m,defl_8.5m,defl_9.0m,defl_9.5m,defl_10.0m,defl_10.5m,defl_11.0m,defl_11.5m,defl_12.0m,defl_12.5m,defl_13.0m,defl_13.5m,defl_14.0m,defl_14.5m,defl_15.0m,defl_15.5m,defl_16.0m,defl_16.5m,defl_17.0m,defl_17.5m,defl_18.0m,defl_18.5m,defl_19.0m,defl_19.5m,defl_20.0m,defl_20.5m,defl_21.0m,defl_21.5m,defl_22.0m,defl_22.5m,defl_23.0m,defl_23.5m,defl_24.0m,defl_24.5m,defl_25.0m,defl_25.5m,defl_26.0m,defl_26.5m,defl_27.0m,defl_27.5m,defl_28.0m,defl_28.5m,defl_29.0m,defl_29.5m,defl_30.0m
149,4,6.59151391833876,9.129309804081307,-0.0,0.07491171288025289,0.279337849693785,0.5844182499492733,0.9634305428214194,1.3917901471509508,1.8470502714446206,2.308901913875205,2.759173862281503,3.1818326941683375,3.5629827767065536,3.89086626673302,4.155863110750621,4.35049104492827,4.469405595100898,4.509400076769473,4.469405595100977,4.350491044928418,4.155863110750828,3.890866266733271,3.562982776706831,3.1818326941686204,2.7591738622817754,2.308901913875455,1.847050271444838,1.391790147151127,0.963430542821549,0.5844182499493561,0.2793378496938262,0.07491171288026449,-0.0,0.1574190103427276,0.5941457318264676,1.259105344481087,2.104183887465158,3.0842282590659584,4.157046216699475,5.2834063769103965,6.427038215372112,7.554632066886714,8.635839125384994,9.643271443926443,10.55250193469925,11.342064369020292,11.99345337733517,12.491124449218184,12.822493933372352,12.977939037629358,12.950797828949622,12.737369233422266,12.33691303626512,11.751649881824722,10.986761273576318,10.050389574123846,8.95363800519994,7.710570647665915,6.338212441511809,4.856549185856353,3.288527538947002,1.6600550181599272,-0.0
150,4,6.77877429357267,9.364340915342698,-0.0,0.07703990310137081,0.2872736458096301,0.6010211703306699,0.9908009416699465,1.4313299476324814,1.8995236988228619,2.374496228645238,2.837560093303321,3.2722263718003877,3.664204665939275,4.001403100322384,4.273928322351671,4.474085502228657,4.59637833295443,4.637509030329643,4.59637833295451,4.47408550222881,4.273928322351883,4.0014031003226425,3.6642046659395606,3.272226371800679,2.8375600933036007,2.3744962286454947,1.8995236988230852,1.4313299476326624,0.9908009416700796,0.6010211703307549,0.28727364580967246,0.07703990310138273,-0.0,0.16147171155766274,0.6094418204245299,1.291520602004306,2.1583554171845414,3.163630712336631,4.264068019315818,5.4194259554611905,6.592500223595673,7.749123612026034,8.858165994542883,9.89153433042067,10.824172664417675,11.634062126776014,12.30222093322166,12.812704384964436,13.152604868698006,13.312051856599856,13.284211906331338,13.065288661037654,12.654522849347842,12.0541922853748,11.269611868715268,10.30913358444982,9.184146503142859,7.909076780842622,6.501387659081195,4.981579464874502,3.3731896107223367,1.7027925946083409,-0.0
151,4,7.444623721046132,9.350468824820208,-0.0,0.08460719670801829,0.31549128284940003,0.660056858027714,1.0881229959499692,1.571923244426616,2.086105625371545,2.6077326348020877,3.1162812428390114,3.593642893706524,4.024123505732271,4.394443471347334,4.693737657086231,4.913555403586915,5.0478605255907825,5.093031311942676,5.04786052559087,4.9135554035870825,4.693737657086463,4.394443471347618,4.024123505732583,3.5936428937068436,3.1162812428393183,2.6077326348023697,2.0861056253717902,1.5719232444268143,1.0881229959501153,0.6600568580278074,0.31549128284944655,0.08460719670803138,-0.0,0.16123251157340335,0.6085390091986732,1.2896073770518366,2.155158085733501,3.1589441922688537,4.2577513401076645,5.411397759124284,6.582734265617635,7.737644262311216,8.845043738353105,9.876881269315954,10.808138017196978,11.616827730417965,12.283996743825297,12.793723978689934,13.133120942707425,13.292331729997859,13.264533021105937,13.045934083000942,12.63577676907673,12.03633551915175,11.252917359469027,10.293861902696156,9.170541347925298,7.897360480673178,6.491756672881108,4.974199882914976,3.3681926555652693,1.70027012204706,-0.0
152,4,7.645082205652067,9.16713197209087,-0.0,0.08688538175461759,0.32398639379605326,0.6778299520713976,1.1174224602353648,1.6142498096502946,2.14227737938615,2.677950036220519,3.2001921346386077,3.6904075168332477,4.132479512704892,4.512770939861612,4.820124103619098,5.045860797000664,5.183782300737244,5.230169383267407,5.183782300737334,5.045860797000836,4.820124103619337,4.512770939861903,4.132479512705213,3.6904075168335755,3.2001921346389226,2.677950036220808,2.142277379386402,1.6142498096504985,1.1174224602355152,0.6778299520714935,0.32398639379610106,0.08688538175463104,-0.0,0.15807118760309616,0.5966072409847238,1.2643217403426241,2.1129013916601784,3.0970060267064086,4.174268603035979,5.305295203989194,6.453665038691987,7.585930442055938,8.671616874778254,9.683222923341782,10.596220300014993,11.389053842851993,12.043141515692533,12.542874408162012,12.875616735671468,13.031705839417555,13.004452186382581,12.790139369334506,12.388024106826924,11.800336243199075,11.03227874857584,10.092027718867726,8.990732375770875,7.742515066767044,6.364471265123644,4.876669569893714,3.3021517059159575,1.6669325238147241,-0.0
153,4,7.418502973109337,9.035031118520363,-0.0,0.08431033774755785,0.3143843272013573,0.6577409345561551,1.0843051285108012,1.5664078802682395,2.0787861635355074,2.5985829545237342,3.10534723194814,3.5810339770280364,4.010004173486827,4.379024807552003,4.677268867955144,4.89631534593192,5.030149235222097,5.075161532069535,5.030149235222185,4.896315345932088,4.677268867955376,4.379024807552286,4.010004173487139,3.581033977028355,3.105347231948446,2.598582954524015,2.078786163535751,1.5664078802684374,1.0843051285109468,0.6577409345562483,0.31438432720140363,0.0843103377475709,-0.0,0.15579333899451875,0.5880099691203753,1.2461025217696298,2.082453910572486,3.0523773313972904,4.114116262350536,5.228844463776861,6.360665978259033,7.476615130617969,8.546656527912718,9.543685059440474,10.443525896736555,11.224934493574418,11.869596585965672,12.362128192160068,12.690075612645513,12.843915430148018,12.817054509631763,12.605829998299079,12.209509325590433,11.630290203184442,10.873300624997869,9.946598867185605,8.861173488140677,7.630943328494235,6.2727575111155796,4.806395441112153,3.254566805829556,1.6429115748515406,-0.0
154,4,7.47363522839995,9.099087787123498,-0.0,0.08493690877963601,0.3167207442722219,0.6626290826435094,1.0923633833062323,1.578048988920108,2.0942351253918363,2.6178949018750997,3.128425310770558,3.607647227725855,4.039805411635611,4.411568504641431,4.712029032131888,4.9327034027425425,5.067531908355934,5.112878724101592,5.067531908356022,4.93270340274271,4.712029032132121,4.411568504641715,4.039805411635926,3.6076472277261753,3.1284253107708664,2.617894901875383,2.094235125392083,1.5780489889203075,1.092363383306379,0.6626290826436032,0.31672074427226865,0.08493690877964917,-0.0,0.15689788441950253,0.5921788490315993,1.2549371539070782,2.0972181165039303,3.0740181116673484,4.1432845716297315,5.265915986010682,6.405761901816992,7.529622923442661,8.607250712668883,9.611347988664052,10.517568527983748,11.304517164570745,11.953749789755035,12.44977335225381,12.78004585817147,12.934976370999586,12.907925011616959,12.695202958289586,12.296072446670674,11.712746769800638,10.95039027810709,10.017118379404836,8.923997538895875,7.685045279169387,6.317230180201767,4.840471879356602,3.277641071384706,1.6545595084240987,-0.0
155,4,7.307115745435164,8.980660630167554,-0.0,0.08304443614719255,0.3096639140994007,0.6478650957927822,1.068024520057114,1.5428886026157929,2.0475736360858345,2.559565789977874,3.05872111069616,3.527265521538561,3.9497948226965613,4.3132746912552635,4.607040681193378,4.822798223383235,4.954622625590785,4.998959072475603,4.954622625590871,4.8227982233834,4.607040681193607,4.3132746912555415,3.9497948226968695,3.5272655215388746,3.058721110696461,2.5595657899781505,2.0475736360860752,1.542888602615988,1.0680245200572578,0.6478650957928739,0.3096639140994463,0.08304443614720541,-0.0,0.1548558148385827,0.5844714766948362,1.2386037979957398,2.0699222397232337,3.0340089114142175,4.089358571160552,5.197378625609057,6.322389129961506,7.431622787974629,8.495224951960113,9.486253622784597,10.380679449869668,11.15738573119186,11.798168413282687,12.287736091228615,12.613710008671077,12.766624057806435,12.739924779386033,12.529971362716177,12.136035645658135,11.560302114628131,10.80786790459736,9.886742799091959,8.80784923019301,7.585022278536546,6.235009673313561,4.777471792270004,3.234981661706801,1.63302495647985,-0.0
156,4,6.966408312506843,9.010900068658815,-0.0,0.0791723397353675,0.29522527634971774,0.617657218791612,1.0182259531245341,1.4709486425268912,1.9521018272920125,2.4402214248281497,2.916102729658473,3.3628004134210747,3.765628524868967,4.1121604898700825,4.392229111407266,4.59792656957829,4.723604421595841,4.76587360178754,4.7236044215959225,4.597926569578446,4.3922291114074845,4.112160489870347,3.7656285248692605,3.362800413421374,2.9161027296587605,2.440221424828414,1.9521018272922421,1.470948642527077,1.0182259531246711,0.6176572187916994,0.2952252763497612,0.07917233973537977,-0.0,0.155377241165739,0.5864394933026611,1.2427743913303457,2.076892026115066,3.0442249444697875,4.103128149154171,5.214879098874571,6.343677708284025,7.456646347982265,8.52382984451571,9.518195480377466,10.415632994007318,11.19495457979174,11.837894888063902,12.329111025103678,12.656182553137631,12.809611490338991,12.782822310827697,12.572161944670398,12.176899777880418,11.59922765241779,10.844259866189237,9.920033173048164,8.837506782794657,7.610562361175474,6.256004029884082,4.793558366560628,3.2458744047919734,1.6385236341116807,-0.0
157,4,6.9184609260642915,8.988285323899015,-0.0,0.07862742381907856,0.29319334256436436,0.6134060971188751,1.0112178549668869,1.4608246101939364,1.9386661834868193,2.4234262221335885,2.8960322000235545,3.339655417647284,3.7397110020966022,4.08385790706459,4.361998912845579,4.566280626335161,4.691093481030185,4.733071737028765,4.691093481030267,4.566280626335317,4.361998912845796,4.0838579070648535,3.7397110020968936,3.339655417647581,2.8960322000238397,2.4234262221338505,1.9386661834870471,1.4608246101941214,1.011217854967023,0.6134060971189619,0.2931933425644076,0.07862742381909073,-0.0,0.1549872893713931,0.5849677003233745,1.2396553881852879,2.0716796297166624,3.0365848231072112,4.092830487976836,5.201791265375623,6.327756917783834,7.437932329111916,8.502437504700495,9.494307571320379,10.389492777172546,11.166858491888144,11.808185206528533,12.298168533585242,12.624419206979999,12.777463082064685,12.750741135621384,12.540609465862373,12.14633929243011,11.570116956397245,10.817043920266611,9.895136767971216,8.81532720487424,7.591462057769031,6.240303274879131,4.781527925858259,3.2377282017903393,1.634411415189487,-0.0
158,4,6.822442833428963,9.010253251859297,-0.0,0.07753619047330719,0.2891242488992764,0.604892919970711,0.9971836339587264,1.4405505067127504,1.9117603396605232,2.3897926198080954,2.8558395197398276,3.2933058976183904,3.6878092971847645,4.027179947758239,4.301460764236411,4.502907347095183,4.625987982388772,4.6673836417497165,4.625987982388853,4.502907347095335,4.301460764236624,4.027179947758499,3.687809297185052,3.2933058976186835,2.855839519740109,2.3897926198083543,1.911760339660748,1.4405505067129325,0.9971836339588607,0.6048929199707966,0.28912424889931904,0.07753619047331921,-0.0,0.15536608793919304,0.586397397739146,1.2426851829995242,2.076742943488132,3.0440064251409087,4.1028336200619355,5.214504766523428,6.343222348965734,7.456111097997337,8.52321799039485,9.51751224910302,10.41488534323472,11.194150988070948,11.837045145060854,12.328226021821719,12.655274072138976,12.80869199596616,12.781904739424963,12.571259494805222,12.176025700564903,11.598395041330125,10.843481447895133,9.919321097222307,8.83687241244215,7.610016062853277,6.255554963922463,4.793214277284602,3.24564141074275,1.638406018268105,-0.0
159,4,6.680938499412516,9.178846882937538,-0.0,0.07592801181018408,0.2831275208522442,0.5923468317320063,0.9765010413067173,1.4106720386850469,1.8721085052270856,2.3402259145443445,2.7966065324997538,3.2249994172076626,3.6113204190338406,3.9436521805954765,4.2122441367611705,4.409512514650948,4.53004033363625,4.570577405339948,4.530040333636329,4.409512514651097,4.21224413676138,3.943652180595731,3.6113204190341226,3.2249994172079495,2.796606532500029,2.3402259145445976,1.8721085052273057,1.4106720386852254,0.9765010413068489,0.5923468317320902,0.28312752085228593,0.07592801181019584,-0.0,0.15827319078968005,0.5973696605353415,1.2659374492158804,2.1156015220288107,3.100963769390262,4.179603006934984,5.3120749755163414,6.461912341206308,7.595624695295476,8.682698554293044,9.695597359926825,10.609761479143238,11.403608204107304,12.058531752202674,12.55890326603162,12.89207081341503,13.04835938739238,13.02107090622179,12.806484213379994,12.40385507756234,11.815416192682802,11.046377177873971,10.10492457748704,9.00222186109181,7.752409423476679,6.37260458464867,4.882901589833418,3.30637160947519,1.6690627392368818,-0.0
160,4,6.936073896686832,9.605626286068992,-0.0,0.07882759297818072,0.29393975217547547,0.6149677021757946,1.0137922064827596,1.464543567519705,1.9436016266296758,2.4295957640754287,2.9034048990394266,3.348157489623846,3.74923153285057,4.094254564661191,4.373103659917008,4.5779054323990245,4.703036034807963,4.745121158764256,4.703036034808044,4.577905432399181,4.373103659917224,4.094254564661456,3.749231532850862,3.348157489624144,2.9034048990397126,2.429595764075691,1.9436016266299043,1.4645435675198901,1.0137922064828961,0.6149677021758816,0.2939397521755187,0.07882759297819293,-0.0,0.16563225655887745,0.6251449432504312,1.3247984407836144,2.213968470116139,3.2451460924544744,4.373937709253853,5.559065062218262,6.762365233300442,7.94879064470189,9.086409058872853,10.146403578512336,11.103072646568085,11.933830046236597,12.619204900963135,13.142841674441728,13.491500170615163,13.655055533674956,13.626498248061402,13.401934138463561,12.980584369819248,12.364785447315045,11.559989216386287,10.574762862717058,9.420788912240193,8.112865231137258,6.668905025838591,5.1099368430232825,3.4601045696191997,1.7466674328029759,-0.0
161,4,7.030460856457244,9.159904907217678,-0.0,0.0799002887075016,0.29793972103058874,0.6233362594648245,1.027588017432028,1.484473259280274,1.9700504002838948,2.4626580066434745,2.9429147954858523,3.3937196348641216,3.800251543757629,4.1499696920719735,4.432613400639003,4.640202141216819,4.76703553648978,4.809693360068506,4.767035536489862,4.640202141216977,4.432613400639222,4.149969692072242,3.800251543757925,3.3937196348644236,2.9429147954861423,2.4626580066437405,1.9700504002841264,1.484473259280462,1.0275880174321663,0.6233362594649128,0.29793972103063265,0.07990028870751396,-0.0,0.15794656948579752,0.5961368954887127,1.2633249907304378,2.1112356498038736,3.094564449173128,4.170977747173522,5.301112684011583,6.448577181765036,7.579949944382819,8.664780457685069,9.675588989363124,10.587866588979526,11.380075087968006,12.033647099633516,12.532986019152224,12.865466023571507,13.021432071809915,12.994199904657236,12.780056044774463,12.378257796693802,11.791033246818667,11.023581263423686,10.084071496654678,8.98364437852866,7.736411122933843,6.35945372562965,4.872824964246708,3.2995483982868725,1.6656183691232114,-0.0
162,4,7.0614791299998725,9.167867300860365,-0.0,0.08025280742026678,0.29925422600470475,0.6260864084237452,1.032121718261122,1.491022730013872,1.9787422290923349,2.4735232118201522,2.955898885434264,3.4086926680849126,3.81701818883564,4.168279287663289,4.4521700154579955,4.660674634023198,4.788067616075638,4.830913645245365,4.788067616075722,4.660674634023357,4.452170015458217,4.168279287663557,3.8170181888359376,3.408692668085216,2.9558988854345554,2.4735232118204196,1.9787422290925678,1.4910227300140606,1.0321217182612608,0.6260864084238339,0.2992542260047489,0.08025280742027918,-0.0,0.15808386706404717,0.5966550970066204,1.2644231561564687,2.1130708751131415,3.097254448746985,4.174603436199149,5.305720760881582,6.454182710477022,7.586538936939006,8.672312456491866,9.68399964963073,10.597070261121504,11.38996740000089,12.0441075395764,12.543880517426345,12.876649535399842,13.032751159616772,13.005495320467842,12.791165312614561,12.389017794989229,11.80128279079496,11.033163687505661,10.09283723686603,8.99145355489155,7.743136121868485,6.364981782353909,4.877060745175687,3.302416583432502,1.667066234493844,-0.0
163,4,7.23757016840528,9.046546058952584,-0.0,0.08225405955645826,0.3067166834352595,0.641699030618219,1.057859581644056,1.5282041386083933,2.028085825163758,2.535205086519582,3.0296096894421933,3.493694722254827,3.9122025948376167,4.272223038627599,4.563193106618703,4.776897173361767,4.907466934964523,4.951381409091623,4.907466934964608,4.776897173361928,4.56319310661893,4.272223038627874,3.912202594837922,3.4936947222551376,3.0296096894424918,2.535205086519856,2.0280858251639966,1.5282041386085863,1.057859581644198,0.6416990306183099,0.3067166834353047,0.082254059556471,-0.0,0.15599189404039807,0.5887593743719073,1.2476906509218586,2.0851079504333927,3.0562675164654585,4.119359609392817,5.235508506406035,6.368772501511485,7.486143905531343,8.557549046103588,9.555848267682011,10.45683593153619,11.239240415751503,11.884724115229153,12.377883441686148,12.706248823655317,12.86028470648526,12.833389552340407,12.621895840201004,12.225070065863108,11.645112741938581,10.887158397855101,9.959275579856142,8.872466851000974,7.640668791164656,6.280751997038069,4.812521082127894,3.25871467675664,1.6450054280626318,-0.0
164,4,7.09185598281642,8.98333723062377,-0.0,0.08059803646849313,0.3005415485911945,0.6287796875978394,1.0365616675900355,1.4974367655412646,1.9872543212968796,2.4841637375741064,2.9686144799620404,3.423356076921648,3.833438119785765,4.186210262759098,4.471322222918221,4.680723780211575,4.808664777459476,4.851695120354117,4.808664777459559,4.680723780211734,4.471322222918443,4.186210262759369,3.833438119786064,3.423356076921952,2.968614479962333,2.484163737574375,1.987254321297113,1.4974367655414536,1.036561667590175,0.6287796875979283,0.3005415485912388,0.08059803646850561,-0.0,0.1549019681408523,0.5846456728576341,1.2389729520732975,2.0705391603529444,3.034913168903825,4.090577365575344,5.198927654859055,6.324273457888649,7.433837712439974,8.497756872931014,9.489080910421903,10.38377331261491,11.160711083854444,11.801684745127076,12.291398334061528,12.617469404928674,12.770429028641505,12.743721792755194,12.53370580146706,12.139652675616563,11.563747552685335,10.81108908679714,9.889689448717894,8.810474325855642,7.587282922260566,6.236867958625004,4.778895672283439,3.2359458172125204,1.6335116640310565,-0.0
165,4,6.840004449673525,9.043740296787803,-0.0,0.07773577599646989,0.2898684821937333,0.6064499718345284,0.9997504794028735,1.4442586206240668,1.9166813924646868,2.3959441731325906,2.8631907220769115,3.301783179988063,3.6973020687977343,4.037546291678894,4.312533133045779,4.5144982585539095,4.637895715100083,4.6793979308223825,4.637895715100163,4.514498258554063,4.312533133045993,4.0375462916791545,3.697302068798023,3.3017831799883566,2.863190722077194,2.39594417313285,1.916681392464912,1.4442586206242494,0.999750479403008,0.6064499718346144,0.289868482193776,0.07773577599648192,-0.0,0.1559435135699446,0.5885767722201016,1.247303682989689,2.084461259756234,3.0553196232355706,4.118082000981844,5.233884727387508,6.366797243683315,7.483822097938326,8.554894945059901,9.552884546793715,10.453592771723722,11.235754595272184,11.881038099699682,12.374044474105103,12.702308014425652,12.856296123436808,12.829409310752377,12.617981192824484,12.221278492943556,11.641501041238332,10.883781774675866,9.9561867370615,8.86971507903888,7.638299058089936,6.278804038534921,4.811028491532384,3.2577039950792046,1.644495234010577,-0.0
166,4,6.733483156975287,9.157527523821143,-0.0,0.07652517512493977,0.28535427965732607,0.597005557663174,0.9841810869813876,1.42176677922376,1.8868323797749738,2.3586314677925997,2.8186014562070936,3.250363591721799,3.6397229548129473,3.974668459729656,4.2453728544939215,4.444192720900632,4.565668474517563,4.606524364685382,4.565668474517643,4.444192720900783,4.245372854494132,3.974668459729912,3.639722954813231,3.250363591722088,2.818601456207371,2.3586314677928546,1.8868323797751958,1.42176677922394,0.9841810869815198,0.5970055576632585,0.28535427965736815,0.07652517512495162,-0.0,0.1579055756593726,0.5959821727080996,1.2629971043726849,2.110687694707084,3.093761278592703,4.1698952017384014,5.299736820680491,6.446903502782722,7.577982626236302,8.662531580059877,9.673077764099544,10.585118589028838,11.377121476348725,12.030523858387651,12.529733178301502,12.862126890073622,13.018052458514777,12.990827359263205,12.7767390787846,12.3750451143721,11.787972974146308,11.02072017705527,10.08145425287448,8.981312742206862,7.734403196482779,6.357803177960053,4.871560259723948,3.2986920256871994,1.665186070590003,-0.0
167,4,7.064321142347481,9.12157346003068,-0.0,0.08028510652721303,0.2993746659564092,0.6263383875446423,1.0325371131965926,1.491622817464568,1.9795386075485035,2.47451872329596,2.9570885372021207,3.410064554409796,3.818554412709422,4.169956882539054,4.453961866984375,4.662550401778683,4.78999465530291,4.83285792858562,4.789994655302993,4.662550401778841,4.453961866984595,4.169956882539324,3.8185544127097195,3.4100645544100994,2.957088537202412,2.474518723296227,1.9795386075487365,1.4916228174647566,1.0325371131967316,0.626338387544731,0.29937466595645335,0.08028510652722545,-0.0,0.15728561059507348,0.5936422418698045,1.2580383555903674,2.102400763565481,3.0816146276464034,4.153523459726942,5.278929121743442,6.421591825674786,7.548230133542397,8.628520957410236,9.635099559384804,10.543559551615125,11.332452896292763,11.983289905651828,12.480539241968986,12.811627917563435,12.966941294796896,12.939823086073652,12.726575353840529,12.326458510586898,11.741691318844675,10.97745089118832,10.041872690234824,8.946050528643713,7.704036569117026,6.332841324399365,4.852433657277863,3.285740780582215,1.6586482571846657,-0.0
168,4,7.227812878062556,9.003230107954757,-0.0,0.08214316919929619,0.30630318502852916,0.6408339276059236,1.0564334340779857,1.526143898619502,2.025351672433541,2.531787263751451,3.0255253378328564,3.4889847169656636,3.906928380466055,4.266463464678495,4.557041262975714,4.77045722575873,4.900850960456837,4.944706231527615,4.900850960456921,4.770457225758892,4.5570412629759405,4.266463464678769,3.9069283804663604,3.4889847169659736,3.0255253378331544,2.531787263751724,2.025351672433779,1.526143898619695,1.0564334340781276,0.6408339276060144,0.30630318502857423,0.0821431691993089,-0.0,0.15524498608300968,0.5859403236487235,1.241716557964879,2.075124202689493,3.0416337398708584,4.09963561994755,5.210440261748421,6.338278052492593,7.450299347789464,8.516574471638709,9.51009371643027,10.40676734294436,11.185425580351453,11.827818626212323,12.318616646478015,12.64540977548986,12.798708115979432,12.77194173906861,12.561460684269555,12.166534959484702,11.589354541006767,10.835029373518749,9.911589370093909,8.82998441219578,7.604084349678152,6.250679000785098,4.789478152150971,3.243111558800411,1.6371289441483532,-0.0
169,4,7.15663283553819,9.233011836481905,-0.0,0.08133421711720253,0.30328668832288613,0.6345229470938947,1.0460295985013803,1.5111143192108059,2.005405857481943,2.5068540331688705,2.9957297377199743,3.4546249341779482,3.868452657179792,4.224447012956812,4.512163179334616,4.723477405733118,4.852587013166545,4.896010394243436,4.852587013166629,4.723477405733279,4.512163179334839,4.224447012957084,3.8684526571800935,3.4546249341782556,2.995729737720269,2.5068540331691413,2.0054058574821783,1.5111143192109968,1.0460295985015209,0.6345229470939844,0.3032866883229308,0.08133421711721513,-0.0,0.15920717085665095,0.6008947765247865,1.2734078258330472,2.1280858198518953,3.1192627518936105,4.2042671075122975,5.343421864503878,6.5000444929060865,7.640446954998479,8.73393570530242,9.752811690581098,10.672370349839499,11.470901614324422,12.1296899075245,12.633014145170186,12.968147735233758,13.12535857792928,13.097909065712658,12.88205608328163,12.477051007575742,11.885139707776368,11.111562545306706,10.164554373831757,9.05534453925834,7.798156879735056,6.410209725652357,4.911715899642495,3.3258827165795637,1.6789119835794857,-0.0
170,4,7.21495303534744,9.359411005542935,-0.0,0.08199701873111927,0.3057582053992748,0.6396937454160201,1.0545538104587207,1.5234285584705547,2.0217481336605125,2.5272826665033956,3.020142273739814,3.482777058376189,3.8999771096847504,4.25887250320354,4.548933300736399,4.761969550352987,4.892131286388767,4.935908529445025,4.892131286388852,4.761969550353148,4.548933300736626,4.258872503203814,3.899977109685054,3.4827770583764983,3.0201422737401113,2.5272826665036687,2.02174813366075,1.5234285584707474,1.0545538104588625,0.6396937454161108,0.3057582053993199,0.08199701873113195,-0.0,0.16138670386941328,0.6091209763597891,1.2908406737392013,2.1572191388688817,3.161965201203218,4.2618231767897585,5.416572868269208,6.58902956487542,7.7450440424354055,8.853502563369327,9.886326876690495,10.81847421800537,11.627937309513555,12.295744360007825,12.805959064874111,13.145680606091506,13.305043652232234,13.277218358461692,13.058410366538435,12.647860804814188,12.047846288233822,11.263678918335378,10.303706283250033,9.179311457702115,7.904913003009089,6.497964967081585,4.9789568844233845,3.371413776131446,1.7018961498958924,-0.0
171,4,7.268374149427735,9.480212746903128,-0.0,0.08260414286213148,0.3080221070340599,0.6444301799268062,1.0623619609950206,1.5347083617369826,2.0367176056946015,2.5459952284534166,3.0425040776425893,3.5085643129349133,3.928853406046807,4.290406140738313,4.582614612813103,4.797228230118467,4.928353712545332,4.9724550920282535,4.928353712545417,4.7972282301186295,4.58261461281333,4.290406140738591,3.928853406047112,3.508564312935225,3.042504077642889,2.5459952284536915,2.036717605694841,1.5347083617371764,1.0623619609951633,0.6444301799268974,0.3080221070341053,0.08260414286214426,-0.0,0.16346971901302232,0.616982889315605,1.3075015299740553,2.1850623256160566,3.202776626430667,4.316830448168324,5.486484472140838,6.674074045221389,7.845009179844531,8.967774554006187,10.013929511263653,10.958108060735583,11.778018877101996,12.454445300604306,12.971245337045294,13.31535165778913,13.476771599761323,13.448587165448776,13.226955022899784,12.811106505724002,12.203347613092475,11.409059009737623,10.436696025953225,9.297788657594424,8.006941566077726,6.581834078381014,5.043220187043545,3.4149285501659685,1.7238624914103182,-0.0
172,4,7.704908339253843,9.600667574310208,-0.0,0.08756529811353522,0.32652172994535855,0.6831342698250941,1.1261667828727646,1.6268820249987943,2.159041642904006,2.6989061740796205,3.2252350468072564,3.719286580158929,4.164817983997052,4.548085358974434,4.8578436965342755,5.085346878910175,5.224347679126132,5.2710977609965495,5.224347679126223,5.085346878910348,4.857843696534516,4.548085358974727,4.164817983997376,3.7192865801592596,3.225235046807574,2.698906174079912,2.159041642904259,1.6268820249989997,1.1261667828729163,0.6831342698251907,0.32652172994540674,0.08756529811354877,-0.0,0.16554675223112492,0.6248222247218606,1.3241145401809165,2.2128255533338916,3.243470850923273,4.371679751708437,5.556195306465653,6.758874297988062,7.944687241085703,9.081718382585487,10.14116570133122,11.09734090818357,11.927669446020094,12.612690489735243,13.13605694624036,13.484535454463684,13.648006385350305,13.619463841862224,13.395015658978345,12.97388340369444,12.358402375023198,11.554021603994178,10.569303853653823,9.415925619065455,8.108677127309253,6.66546233748231,5.107298940698591,3.458318360088971,1.7457657508012219,-0.0
173,4,8.038546224781168,9.393397516147678,-0.0,0.09135705002307178,0.3406607715485769,0.7127153450670313,1.174932048810395,1.697329258752074,2.2525324486069187,2.8157741898312225,3.3648941516227207,3.8803391009205908,4.345162902405454,4.745026518499372,5.068198009365841,5.305552532909801,5.450572344777641,5.499346798357195,5.450572344777736,5.305552532909982,5.0681980093660925,4.745026518499677,4.345162902405792,3.880339100920936,3.364894151623051,2.8157741898315263,2.252532448607183,1.6973292587522884,1.1749320488105528,0.7127153450671321,0.34066077154862706,0.0913570500230859,-0.0,0.16197274191382377,0.6113328566277209,1.2955280595395566,2.165052575299497,3.173447137810006,4.2772989902258525,5.436241884954101,6.61295608365411,7.773168357237538,8.885651985868334,9.922226758962745,10.857758975189302,11.670161442468826,12.34039347797445,12.852460908131608,13.193416068618038,13.353357804363748,13.325431469551063,13.10582892761462,12.693788551241346,12.091595222370476,11.304580332193549,10.341121781154383,9.21264397894909,7.933617844526064,6.521560806086002,4.9970368010819,3.3836562762190696,1.7080761874551311,-0.0
