day,phase,tiltx_11m_meas,tiltx_19m_meas,net_udl_AB,net_udl_BC,expected_slope_11m,expected_slope_19m,residual_11m,residual_19m,slope_0.0m,slope_0.5m,slope_1.0m,slope_1.5m,slope_2.0m,slope_2.5m,slope_3.0m,slope_3.5m,slope_4.0m,slope_4.5m,slope_5.0m,slope_5.5m,slope_6.0m,slope_6.5m,slope_7.0m,slope_7.5m,slope_8.0m,slope_8.5m,slope_9.0m,slope_9.5m,slope_10.0m,slope_10.5m,slope_11.0m,slope_11.5m,slope_12.0m,slope_12.5m,slope_13.0m,slope_13.5m,slope_14.0m,slope_14.5m,slope_15.0m,slope_15.5m,slope_16.0m,slope_16.5m,slope_17.0m,slope_17.5m,slope_18.0m,slope_18.5m,slope_19.0m,slope_19.5m,slope_20.0m,slope_20.5m,slope_21.0m,slope_21.5m,slope_22.0m,slope_22.5m,slope_23.0m,slope_23.5m,slope_24.0m,slope_24.5m,slope_25.0m,slope_25.5m,slope_26.0m,slope_26.5m,slope_27.0m,slope_27.5m,slope_28.0m,slope_28.5m,slope_29.0m,slope_29.5m,slope_30.0m
151,4,-0.9915440318125,2.337113271208333,7.444623721046132,9.350468824820208,-1.119838495428265,2.3604411437511117,0.12829446361576502,-0.02332787254277857,-0.0,0.326758828665451,0.585912382434601,0.7822896095143264,0.9207194581115116,1.0060308764330386,1.043052812685789,1.0366142150766382,0.9915440318124598,0.9126712111001369,0.8048247011465418,0.6728334501585493,0.5215264063430217,0.35573251790684474,0.18028073305690995,9.177746678239971e-14,-0.1802807330567402,-0.3557325179067011,-0.5215264063429034,-0.6728334501584661,-0.8048247011465098,-0.9126712111001464,-0.9915440318125002,-1.0366142150766982,-1.0430528126858731,-1.0060308764331385,-0.9207194581116193,-0.7822896095144285,-0.5859123824346821,-0.32675882866549943,-0.0,0.6264818122107632,1.145306806348993,1.5625401552638631,1.8842470318045241,2.1164926088201446,2.2653420591598863,2.336860555672901,2.337113271208333,2.2721653786153486,2.1480820507430916,1.970928460440708,1.7467697805573192,1.481671183942096,1.1816978434442258,0.8529149319128545,0.5013876221971151,0.1331810871461788,-0.24563950039077517,-0.6290089675645889,-1.0108621415261059,-1.385133849426143,-1.7457589184155542,-2.086672175645205,-2.4018084482659874,-2.685102563428719,-2.9304893482842687,-3.1319036299834346,-3.2832802356770374,-3.3785539925159167,-3.4116597276509126
152,4,-1.0182429519305556,2.291288938798611,7.645082205652067,9.16713197209087,-1.119838495428265,2.3604411437511117,0.10159554349770938,-0.06915220495250063,-0.0,0.3355573364316275,0.6016890170498141,0.8033540172698033,0.9455113125068464,1.033119878176193,1.071138689693092,1.0645267224727857,1.0182429519305143,0.937246353481529,0.8264959025410684,0.6909505745243746,0.5355693448466766,0.36531118892322745,0.18513508216928617,9.42482793859145e-14,-0.18513508216911184,-0.3653111889230799,-0.535569344846555,-0.6909505745242891,-0.8264959025410357,-0.9372463534815385,-1.0182429519305556,-1.0645267224728472,-1.0711386896931783,-1.0331198781762954,-0.945511312506957,-0.8033540172699081,-0.6016890170498975,-0.33555733643167734,-0.0,0.6141982352164191,1.122850505042673,1.5319030610500555,1.8473021548098372,2.074994037893306,2.2209249618717446,2.2910411783164246,2.291288938798611,2.2276144948895893,2.105964098160624,1.932284000182981,1.7125204525279034,1.4526197067666806,1.1585280144706207,0.8361916272109892,0.49155679655903983,0.13056977408606368,-0.24082318863664043,-0.6166758400377945,-0.9910419285461222,-1.3579752025903202,-1.7115294105991228,-2.045758301001275,-2.3547156222255468,-2.632455122700637,-2.8730305508552942,-3.0704956551181963,-3.218904183918045,-3.3123098856835598,-3.344766508843461
153,4,-0.9880650283472223,2.258270844861111,7.418502973109337,9.035031118520363,-1.119838495428265,2.3604411437511117,0.13177346708104265,-0.10217029889000084,-0.0,0.32561233888712093,0.5838566076596643,0.7795448113258121,0.917488954893754,1.0025010433716777,1.0393930817677697,1.032977075090212,0.9880650283471825,0.90946894654687,0.8020008346974526,0.6704726978071106,0.5196965408840118,0.3544843689363471,0.1796481869723137,9.145550748323441e-14,-0.17964818697214452,-0.35448436893620394,-0.5196965408838939,-0.6704726978070278,-0.802000834697421,-0.9094689465468794,-0.9880650283472223,-1.0329770750902716,-1.0393930817678538,-1.0025010433717771,-0.9174889548938614,-0.779544811325914,-0.5838566076597452,-0.3256123388871693,-0.0,0.6053474723627149,1.1066699252713992,1.5098279232023533,1.8206820306318543,2.045092812036197,2.1889208318916693,2.2580266546745507,2.258270844861111,2.1955139669276433,2.0756165853504194,1.9044392646057113,1.6878425691697685,1.4316870635188872,1.1418333121293816,0.8241418794775235,0.4844733300395738,0.12868822829182952,-0.23735286128940414,-0.6077893742278428,-0.9767607460472033,-1.3384064122711767,-1.6868658084234904,-2.016278370027883,-2.3207835326081163,-2.594520731687884,-2.831629402790927,-3.026248981440918,-3.1725189031615533,-3.2645786034765445,-3.296567517909606
154,4,-0.9954080534270834,2.2742815597361115,7.47363522839995,9.099087787123498,-1.119838495428265,2.3604411437511117,0.12443044200118158,-0.08615958401500023,-0.0,0.3280321994248022,0.5881956679341273,0.7853381720219358,0.9243074781821958,1.0099513529088737,1.0471175626959348,1.040653874037339,0.9954080534270433,0.9162278673590148,0.8079610823272103,0.6754554648255884,0.5235587813480952,0.3571187983887005,0.18098328244138004,9.21350570243777e-14,-0.1809832824412096,-0.3571187983885563,-0.5235587813479764,-0.6754554648255048,-0.8079610823271783,-0.9162278673590243,-0.9954080534270836,-1.0406538740373992,-1.0471175626960194,-1.009951352908974,-0.924307478182304,-0.7853381720220384,-0.5881956679342089,-0.32803219942485085,-0.0,0.6096392719058729,1.1145160065661115,1.520532318755135,1.8335903232473385,2.059592134817136,2.204439868238934,2.274035638287129,2.274281559736112,2.2110797473602926,2.0903323159340608,1.9179413802318084,1.6998090550279021,1.4418374550967576,1.1499286952128067,0.829984890150441,0.4879081546840388,0.129600603588016,-0.2390356483632035,-0.6120984863952168,-0.9836857957336225,-1.3478954616039924,-1.698825369231936,-2.030573403843073,-2.3372374506630473,-2.612915394917435,-2.8517051218318565,-3.0477045166318675,-3.195011464543044,-3.2877238507909805,-3.3199395606012723
155,4,-0.9732294443125,2.2446811530208333,7.307115745435164,8.980660630167554,-1.119838495428265,2.3604411437511117,0.14660905111576494,-0.11575999073027843,-0.0,0.32072333960295163,0.5750901261846021,0.7678401135321851,0.903713055432942,0.9874487056741117,1.0237868180429333,1.0174671463266398,0.9732294443124607,0.8958134657876372,0.7899589645393984,0.6604056943549768,0.5118934090215917,0.349161862326486,0.17695080805690827,9.008257000668436e-14,-0.17695080805674163,-0.349161862326345,-0.5118934090214756,-0.6604056943548949,-0.7899589645393671,-0.8958134657876464,-0.9732294443125001,-1.0174671463266984,-1.0237868180430163,-0.9874487056742097,-0.9037130554330477,-0.7678401135322854,-0.5750901261846817,-0.32072333960299915,-0.0,0.601704647311672,1.1000102709223363,1.5007421679419262,1.809725635480351,2.0327859706475375,2.175748470553408,2.2444384323078714,2.2446811530208337,2.1823019298022177,2.0631260597619283,1.8929788400098708,1.6776855676559266,1.4230715398100249,1.1349620535821119,0.8191824060820924,0.4815578944198593,0.1279138157053424,-0.2359245329515207,-0.6041318544408132,-0.9708828516526197,-1.3303522274769983,-1.6767146848040444,-2.0041449265238636,-2.306817655526585,-2.578907574702271,-2.8145893869410283,-3.008037795132898,-3.153427502167944,-3.2449332109362454,-3.276729624327884
156,4,-0.9278508685277777,2.2522393829166667,6.966408312506843,9.010900068658815,-1.119838495428265,2.3604411437511117,0.19198762690048732,-0.108201760834445,-0.0,0.3057690362193514,0.5482755132209052,0.7320381852345018,0.8615758064899898,0.9414071312172145,0.9760509136460215,0.9700259080062511,0.9278508685277401,0.8540445494403361,0.7531257049738755,0.6296130893581977,0.48802545682313,0.3328815615985215,0.16870015791422724,8.588307592667403e-14,-0.16870015791406842,-0.3328815615983871,-0.48802545682301923,-0.6296130893581199,-0.7531257049738457,-0.8540445494403449,-0.9278508685277779,-0.9700259080063071,-0.9760509136461006,-0.9414071312173081,-0.8615758064900906,-0.7320381852345976,-0.5482755132209811,-0.30576903621939666,-0.0,0.6037306909872526,1.1037141958669636,1.5057954265325333,1.8158192948773375,2.03963071279477,2.183074592178218,2.25199584492106,2.2522393829166667,2.189650118058429,2.070072962239717,1.8993528273539029,1.6833346252943358,1.4278632679544105,1.1387836672275407,0.8219407350070971,0.48317938318644,0.12834452365896565,-0.23671893168192162,-0.6061660709428383,-0.9741519822304022,-1.3348317536512049,-1.6823604733118749,-2.010893229319051,-2.314585109779397,-2.5875912027995063,-2.8240665964860203,-3.018166378945514,-3.1640456382845827,-3.25585946260984,-3.2877629400279016
157,4,-0.9214647909166666,2.246586915527778,6.9184609260642915,8.988285323899015,-1.119838495428265,2.3604411437511117,0.19837370451159841,-0.11385422822333391,-0.0,0.30366453337023547,0.5445019219052489,0.7269998188075543,0.8556458772796729,0.9349277505241236,0.9693330917434246,0.9633495541400899,0.9214647909166293,0.8481664552755633,0.7479422004194021,0.6252796795506576,0.4846665458718308,0.3305904525854438,0.16753905289402463,8.529208569265754e-14,-0.1675390528938669,-0.3305904525853103,-0.4846665458717208,-0.6252796795505802,-0.7479422004193724,-0.8481664552755721,-0.9214647909166667,-0.9633495541401456,-0.9693330917435031,-0.9349277505242165,-0.855645877279773,-0.7269998188076494,-0.5445019219053244,-0.3036645333702804,-0.0,0.6022155021186264,1.1009441934657482,1.5020163169017486,1.8112621152869879,2.0345118314818436,2.1775957083466877,2.246343988741881,2.2465869155277782,2.184154731564755,2.0648776797131645,1.8945860028333634,1.679109943785685,1.4242797454305072,1.1359256506282274,0.8198779022392008,0.4819667431237714,0.12802241614231916,-0.23612483584476784,-0.6046447699771221,-0.9717071433943777,-1.3314817132361423,-1.6781382366420605,-2.005846470751788,-2.3087761727050022,-2.5810970996413163,-2.8169790087003848,-3.0105916570218003,-3.1561048017451743,-3.2476882000101366,-3.2795116089563177
158,4,-0.9086762108263888,2.252077713576389,6.822442833428963,9.010253251859297,-1.119838495428265,2.3604411437511117,0.21116228460187614,-0.10836343017472272,-0.0,0.2994501149313944,0.5369450336700856,0.7169101273726933,0.8437707671958448,0.9219523242961645,0.9558801698302765,0.9499796749548004,0.908676210826352,0.8363951486015578,0.7375618594370333,0.6166017144893968,0.477940084915255,0.3260023418712359,0.16521385651397297,8.41085852091774e-14,-0.1652138565138174,-0.3260023418711042,-0.47794008491514656,-0.6166017144893206,-0.737561859437004,-0.8363951486015664,-0.9086762108263889,-0.9499796749548552,-0.955880169830354,-0.9219523242962561,-0.8437707671959436,-0.7169101273727871,-0.53694503367016,-0.29945011493143864,-0.0,0.6036873542339494,1.1036349694990855,1.5056873381316969,1.815688952468048,2.039484304844421,2.1829178875970925,2.251834193062329,2.2520777135763894,2.1894929414755526,2.069924369096079,1.899216488774229,1.683213792846239,1.4277607736483933,1.1387019235169935,0.8218817347882997,0.4831446997985604,0.1283353108840601,-0.23670193961890804,-0.606122559374072,-0.9740820560451611,-1.3347359372958782,-1.6822397107899634,-2.010748884191167,-2.314418965163264,-2.587405461369959,-2.8238638804750065,-3.01794973014209,-3.1638185180349194,-3.2556257518172176,-3.2875269391527127
159,4,-0.88982935125,2.294217035145833,6.680938499412516,9.178846882937538,-1.119838495428265,2.3604411437511117,0.230009144178265,-0.06622410860527861,-0.0,0.29323921802553954,0.5258082530113113,0.7020406894601543,0.826270111874914,0.902830104758434,0.9360542526135573,0.9302761399431224,0.8898293512499639,0.8190474710369272,0.7222640838068469,0.6038127740625602,0.4680271263068931,0.31924072504269213,0.1617871547728096,8.236443009083899e-14,-0.16178715477265726,-0.3192407250425631,-0.46802712630678683,-0.6038127740624856,-0.7222640838068183,-0.8190474710369356,-0.8898293512500001,-0.930276139943176,-0.9360542526136332,-0.9028301047585238,-0.8262701118750109,-0.7020406894602462,-0.5258082530113843,-0.29323921802558295,-0.0,0.6149831347454809,1.1242854242301308,1.5338607188911968,1.8496628691659023,2.077645725491488,2.22376313830519,2.2939689580442324,2.2942170351458335,2.2304612200472316,2.1086553631856444,1.9347533149982914,1.7147089259223673,1.4544760463951154,1.1600085268537967,0.8372602177356299,0.49218496947782137,0.13073663251761508,-0.24113094270773683,-0.6174639057610035,-0.9923084062049554,-1.3597105936023361,-1.7137166175159275,-2.0483726275085212,-2.3577247731429347,-2.635819203981913,-2.8767020695882515,-3.074419519524676,-3.2230177033539356,-3.3165427706387955,-3.3490408709420234
160,4,-0.9238106496944444,2.4008888850416668,6.936073896686832,9.605626286068992,-1.119838495428265,2.3604411437511117,0.1960278457338206,0.04044774129055506,-0.0,0.3044376004674576,0.5458881111830266,0.7288506099861256,0.8578241747161807,0.9373078832126154,0.971800813314853,0.965802042862312,0.923810649694407,0.8503257116505634,0.7498463065701958,0.6268715122927212,0.48590040665754525,0.33143206750409476,0.16796557267180265,8.550917977019215e-14,-0.1679655726716445,-0.331432067503961,-0.485900406657435,-0.6268715122926436,-0.749846306570166,-0.8503257116505721,-0.9238106496944445,-0.9658020428623677,-0.9718008133149317,-0.9373078832127084,-0.857824174716281,-0.7288506099862209,-0.5458881111831022,-0.3044376004675027,-0.0,0.6435773730555755,1.1765601672802917,1.6051790631716787,1.9356647412272434,2.174247881944511,2.327159165821,2.4006292733542183,2.400888885041667,2.3341686813808677,2.206699342869321,2.0247115500045294,1.7944359832839696,1.522103323205168,1.2139442502656708,0.8761894449629793,0.5150695877945823,0.13681535925800792,-0.25234256014920764,-0.64617348992955,-1.0384467495855068,-1.4229316586195364,-1.7933975365341384,-2.143613702831822,-2.4673494770151225,-2.758374178586502,-3.0104571270484737,-3.217367641903477,-3.3728750426539773,-3.470748648802456,-3.5047577798513982
161,4,-0.9363819803819445,2.2894825620763886,7.030460856457244,9.159904907217678,-1.119838495428265,2.3604411437511117,0.18345651504632043,-0.07095858167472313,-0.0,0.3085804253531107,0.5533166247710941,0.7387689001064575,0.8694975532117153,0.9500628859393797,0.9850252001419625,0.9789447976719704,0.9363819803819067,0.8618970501242851,0.7600503087516085,0.635402058116383,0.4925126000711016,0.33594223646828014,0.1702512691604402,8.66725752247005e-14,-0.1702512691602799,-0.33594223646814453,-0.49251260007098985,-0.6354020581163042,-0.7600503087515785,-0.861897050124294,-0.9363819803819446,-0.9789447976720268,-0.9850252001420423,-0.9500628859394741,-0.8694975532118171,-0.738768900106554,-0.5533166247711708,-0.3085804253531564,-0.0,0.6137140215600191,1.1219652866922067,1.5306953591389936,1.845845802642786,2.073358180946008,2.219174057791079,2.2892349969204053,2.2894825620763886,2.225858317001451,2.104303825437993,1.9307606511284165,1.7111703578151003,1.4514745092404704,1.1576146691469709,0.8355324012770033,0.4911692693729575,0.1304668371772605,-0.2406333315676526,-0.6161896731193678,-0.9902606237354725,-1.3569046196735273,-1.7101800971911305,-2.0441454925458915,-2.352859241995443,-2.6303797817973487,-2.8707655482092203,-3.0680749774886,-3.2163665058930544,-3.3096985696801657,-3.342129605107518
162,4,-0.9405132817291667,2.291472731361111,7.0614791299998725,9.167867300860365,-1.119838495428265,2.3604411437511117,0.17932521369909826,-0.06896841239000073,-0.0,0.3099418769334451,0.5557578482944525,0.7420283359096228,0.8733337616055641,0.9542545472088825,0.9893711145461831,0.983263885444066,0.9405132817291286,0.8656997252279782,0.7634036377672112,0.6382054411734269,0.4946855572732123,0.33742440789317685,0.17100241485993553,8.70549004795235e-14,-0.17100241485977452,-0.33742440789304057,-0.4946855572731001,-0.6382054411733479,-0.7634036377671809,-0.8656997252279871,-0.9405132817291668,-0.9832638854441228,-0.989371114546263,-0.9542545472089772,-0.8733337616056663,-0.7420283359097198,-0.5557578482945295,-0.309941876933491,-0.0,0.6142475022755063,1.1229405729377044,1.5320259405282062,1.8474503335886001,2.075160480660492,2.221103110285483,2.2912249510051614,2.291472731361111,2.227793179894935,2.1061330251482158,1.9324389956625376,1.7126578199794604,1.4527362266405925,1.1586209441875592,0.8362587011619448,0.49159622610532017,0.1305802475592944,-0.24084250593451564,-0.6167253058345141,-0.9911214235991065,-1.358084130686672,-1.7116666985556268,-2.0459223986643984,-2.3549045024714377,-2.632666281435127,-2.873261007013896,-3.070741950666105,-3.2191623838501386,-3.3125755780243975,-3.345034804647284
163,4,-0.9639667193680554,2.2611489593819445,7.23757016840528,9.046546058952584,-1.119838495428265,2.3604411437511117,0.15587177606020952,-0.0992921843691672,-0.0,0.3176708507008054,0.5696166978083399,0.7605321844364065,0.8951119536988158,0.978050648709376,1.014042912581895,1.0077833884301755,0.9639667193680165,0.8872875485092279,0.7824405189676086,0.6541202738569601,0.5070214562910714,0.3458387093837543,0.17526667624882655,8.9225364642781e-14,-0.17526667624866155,-0.34583870938361455,-0.5070214562909563,-0.6541202738568791,-0.7824405189675777,-0.8872875485092371,-0.9639667193680556,-1.0077833884302336,-1.0140429125819772,-0.9780506487094731,-0.8951119536989204,-0.7605321844365058,-0.569616697808419,-0.3176708507008525,-0.0,0.606118973865434,1.1080803507697141,1.511752164344472,1.8230024482213154,2.0476992360318693,2.191710561407754,2.260904457980578,2.2611489593819445,2.1983120992434757,2.078261911196774,1.9068664288734434,1.689993685905063,1.4335117159232613,1.143288552559682,0.8251922294459293,0.4850907802135937,0.1288522384943036,-0.23765536208030483,-0.6085639878786163,-0.9780056052690173,-1.340112180619867,-1.6890156802995628,-2.018848070676512,-2.3237413181191457,-2.597827388995827,-2.8352382496749655,-3.030105866524903,-3.176562205914005,-3.2687392342106523,-3.3007689177832282
164,4,-0.9445591527152778,2.2453501588819447,7.09185598281642,8.98333723062377,-1.119838495428265,2.3604411437511117,0.17527934271298717,-0.11509098486916702,-0.0,0.3112751753265952,0.5581485902407906,0.7452203704863268,0.8770906418069525,0.9583595299464135,0.9936271606484552,0.9874936596568182,0.9445591527152395,0.8694237655674668,0.7666876239572366,0.6409508536282882,0.4968135803243489,0.3388759297891683,0.17173802776650154,8.742931970623661e-14,-0.17173802776633984,-0.3388759297890315,-0.49681358032423617,-0.6409508536282088,-0.7666876239572061,-0.8694237655674757,-0.9445591527152779,-0.9874936596568752,-0.9936271606485356,-0.9583595299465086,-0.8770906418070552,-0.7452203704864243,-0.5581485902408679,-0.3112751753266413,-0.0,0.6018839796570109,1.1003381185177683,1.5011894498665856,1.8102650069877522,2.033391823165575,2.1763969316843554,2.2451073658283835,2.245350158881945,2.1829523441293426,2.0637409548548615,1.8935430243427867,1.67818558587738,1.4234956727429506,1.1353003182238244,0.8194265556042863,0.48170141816860984,0.12795193920110431,-0.23599484801391257,-0.6043119101921438,-0.9711722140492941,-1.3307487263010416,-1.677214413663101,-2.0047422428511985,-2.307505180581084,-2.579676193568438,-2.8154282485289874,-3.0089343121783947,-3.1543673512323425,-3.2459003324065305,-3.2777062224166604
165,4,-0.9110152297518248,2.2604476700547442,6.840004449673525,9.043740296787803,-1.119838495428265,2.3604411437511117,0.20882326567644016,-0.09999347369636746,-0.0,0.3002209279863675,0.5383271812169339,0.7187555221742546,0.8459427133408922,0.9243255171994069,0.9583406962323584,0.9524250129223015,0.911015229751788,0.8385481092033795,0.7394604137596276,0.6181889059030857,0.4791703481162963,0.3268415028818227,0.16563913268223426,8.432504630255767e-14,-0.1656391326820783,-0.3268415028816907,-0.47917034811618753,-0.6181889059030092,-0.7394604137595983,-0.8385481092033883,-0.9110152297518249,-0.9524250129223565,-0.958340696232436,-0.9243255171994987,-0.8459427133409914,-0.7187555221743488,-0.5383271812170085,-0.3002209279864119,-0.0,0.6059309876800827,1.107736682600286,1.5112832984372402,1.8224370488675519,2.0470641475678444,2.191030808214737,2.2602032444848366,2.2604476700547442,2.1976302986010823,2.0776173438004504,1.9062750193294515,1.6894695388646643,1.4330671160827146,1.1429339646602457,0.8249362982738595,0.48494033060014585,0.12881227531573153,-0.23758165390274877,-0.6083752433786811,-0.9777022794354531,-1.339696548396426,-1.6884918365849977,-2.018221930324577,-2.3230206159385975,-2.5970216797504224,-2.8343589080834635,-3.0291660872610633,-3.175577003606589,-3.2677254434434224,-3.2997451930949495
166,4,-0.8968277360659722,2.2888883443541665,6.733483156975287,9.157527523821143,-1.119838495428265,2.3604411437511117,0.22301075936229275,-0.07155279939694514,-0.0,0.2955455039308029,0.5299436622207492,0.7075621424156124,0.8327686120611734,0.9099307387032105,0.9434161898875016,0.9375926331598202,0.8968277360659359,0.8254891661516289,0.7279445909626688,0.6085616780448276,0.4717080949438661,0.3217515092055659,0.16305958837571433,8.30120854016565e-14,-0.16305958837556078,-0.32175150920543594,-0.47170809494375904,-0.6085616780447524,-0.72794459096264,-0.8254891661516375,-0.8968277360659724,-0.9375926331598744,-0.943416189887578,-0.9099307387033009,-0.832768612061271,-0.707562142415705,-0.5299436622208226,-0.2955455039308466,-0.0,0.6135547367705091,1.1216740891665677,1.530298078843092,1.845366727454974,2.0728200566571235,2.2185980881044443,2.2886408434518297,2.288888344354167,2.2252806124663627,2.1037576694433033,1.9302595369398772,1.7107262366109484,1.451097790111428,1.1573142190962453,0.8353155452202883,0.49104179013843235,0.13043297550558972,-0.24057087702331872,-0.6160297457933934,-0.9900036091497362,-1.3565524454374223,-1.7097362330015644,-2.0436149501872856,-2.3522485753397335,-2.629697086803987,-2.8700204629251713,-3.067278682048343,-3.2155317225185835,-3.3088395626809888,-3.341262180880659
167,4,-0.9408918072916665,2.279901766118056,7.064321142347481,9.12157346003068,-1.119838495428265,2.3604411437511117,0.17894668813659842,-0.08053937763305585,-0.0,0.3100666183119962,0.555981522490475,0.7423269778306859,0.8736852496278853,0.9546386031773278,0.9897693037742672,0.9836596167139523,0.9408918072916286,0.8660481408025519,0.7637108825419676,0.6384622978051232,0.4948846518872545,0.3375602100836192,0.17107123768948101,8.708993057536413e-14,-0.1710712376893199,-0.33756021008348286,-0.49488465188714215,-0.6384622978050442,-0.7637108825419373,-0.8660481408025608,-0.9408918072916667,-0.983659616714009,-0.9897693037743474,-0.9546386031774227,-0.8736852496279875,-0.742326977830783,-0.5559815224905521,-0.3100666183120421,-0.0,0.6111458129548389,1.1172701993994774,1.5242898594190146,1.8381214930985255,2.0646818005231027,2.209887481777834,2.279655236947795,2.2799017661180563,2.2165437693737076,2.0954979467998185,1.9226809984814608,1.7040096245036813,1.445400524951574,1.1527703999102525,0.8320359494647864,0.4891138737002349,0.12992087270169325,-0.2396263534457347,-0.6136111046569662,-0.9861166808469201,-1.3512263819304886,-1.703023507822601,-2.0355913584381975,-2.343013233692243,-2.619372433499632,-2.8587522577753073,-3.0552360064341424,-3.2029069793910354,-3.295848476560901,-3.3281437978586528
168,4,-0.9626671529469026,2.2503223061061948,7.227812878062556,9.003230107954757,-1.119838495428265,2.3604411437511117,0.15717134248136233,-0.11011883764491692,-0.0,0.31724258449383463,0.5688487721958405,0.7595068771625749,0.8939052134506025,0.9767320951164855,1.0126758362167863,1.0064247508080613,0.9626671529468637,0.8860913566897577,0.7813856760932962,0.6532384252140347,0.5063379181085169,0.345372468833308,0.1750303914449805,8.910509816465038e-14,-0.17503039144481566,-0.34537246883316863,-0.506337918108402,-0.653238425213954,-0.7813856760932653,-0.8860913566897668,-0.9626671529469029,-1.0064247508081194,-1.0126758362168684,-0.9767320951165827,-0.8939052134507071,-0.7595068771626742,-0.5688487721959194,-0.3172425844938816,-0.0,0.603216803291193,1.102774728727576,1.504513713089719,1.8142736931581684,2.0378946057134875,2.1812163875362347,2.250078975406957,2.250322306106195,2.187786316414511,2.068310943112445,1.8977361229805392,1.6819017927993116,1.4266478893493286,1.1378143494111728,0.821241109765386,0.48276810719249785,0.12823527847307473,-0.23651743961230895,-0.6056501102830996,-0.9733227967587449,-1.3336955622586664,-1.6809284700023228,-2.009181583209183,-2.312614965098739,-2.5853886788904163,-2.821662787803686,-3.0155973550579516,-3.161352443872639,-3.2530881174671933,-3.2849644390610577
169,4,-0.9531867347291667,2.3077553543611113,7.15663283553819,9.233011836481905,-1.119838495428265,2.3604411437511117,0.16665176069909826,-0.05268578939000035,-0.0,0.3141183557629901,0.5632467068853608,0.7520271965557255,0.8851019679627057,0.96711316429492,1.002702928740987,0.9965134044895196,0.9531867347291281,0.8773650626484326,0.7736905314360427,0.6468052842805705,0.5013514643706158,0.3419712148948013,0.17330667904175487,8.822774669442624e-14,-0.1733066790415917,-0.3419712148946632,-0.5013514643705022,-0.6468052842804906,-0.773690531436012,-0.8773650626484416,-0.9531867347291668,-0.9965134044895774,-1.0027029287410683,-0.967113164295016,-0.8851019679628092,-0.7520271965558238,-0.5632467068854389,-0.31411835576303665,-0.0,0.618612188955545,1.130919903326545,1.542912127596653,1.8605778462494993,2.089906043768732,2.236885704637991,2.30750581334091,2.3077553543611113,2.2436233121822413,2.121098671287923,1.9461704161617823,1.7248275312874206,1.463059001148488,1.1668538102286512,0.8422009430115356,0.4950893839807541,0.13150811761995698,-0.2425538715871969,-0.6211075991570703,-0.9981640806060272,-1.3677343314504051,-1.7238293672065785,-2.060460203390934,-2.371637855519881,-2.6513733391097603,-2.8936776696769595,-3.0925618627377984,-3.2420369338086186,-3.33611389840578,-3.368803772045643
170,4,-0.9609543598263889,2.3393483344583332,7.21495303534744,9.359411005542935,-1.119838495428265,2.3604411437511117,0.1588841356018761,-0.02109280929277846,-0.0,0.31667814130639266,0.5678366671700826,0.7581555501226893,0.8923147626958399,0.9749942774211595,1.010874066830272,1.0046341034547972,0.9609543598263501,0.8845148084765576,0.7799954219370351,0.6520761727394004,0.5054370334152596,0.3447579764962405,0.17471897451397783,8.894659022460391e-14,-0.17471897451381332,-0.34475797649610135,-0.5054370334151449,-0.6520761727393197,-0.7799954219370042,-0.8845148084765667,-0.960954359826389,-1.0046341034548552,-1.010874066830354,-0.9749942774212562,-0.8923147626959443,-0.7581555501227885,-0.5678366671701613,-0.31667814130643956,-0.0,0.6270809387026264,1.1464021033482361,1.5640344671231572,1.886049003213694,2.1185166848061687,2.2675084850868976,2.3390953772421863,2.3393483344583332,2.2743383299216586,2.150136336818459,1.972813328335037,1.7484402776576657,1.4830881579726702,1.1828279424663932,0.853730604325133,0.5018671167351777,0.1333084528828517,-0.2458744140455113,-0.6296105108635995,-1.0118288643851028,-1.3864585014236828,-1.7474284487930414,-2.0886677333068895,-2.4041053817789635,-2.6876704210229287,-2.9332918778525,-3.134898779081321,-3.286420151523058,-3.3817850219913983,-3.4149224173000263
171,4,-0.96806947925,2.369542259298611,7.268374149427735,9.480212746903128,-1.119838495428265,2.3604411437511117,0.151769016178265,0.009101115547499372,-0.0,0.31902289657099153,0.5720410559203978,0.7637691021354727,0.8989216593034781,0.9822133515116731,1.018358802847317,1.0120726373976625,0.9680694792499608,0.8910639524914723,0.7857706812094469,0.656904289491137,0.5091794014237828,0.3473106410946471,0.1760126325909987,8.96050485693473e-14,-0.17601263259083294,-0.34731064109450677,-0.5091794014236672,-0.6569042894910557,-0.7857706812094157,-0.8910639524914815,-0.9680694792500002,-1.0120726373977211,-1.0183588028473993,-0.9822133515117707,-0.8989216593035833,-0.7637691021355727,-0.5720410559204772,-0.3190228965710388,-0.0,0.6351746605537341,1.1611986936787,1.5842214304976625,1.9103922021333628,2.14586033970856,2.2967751743460063,2.3692860371684454,2.3695422592986115,2.3036931718592606,2.1778881059731283,1.9982763927629512,1.7710073633514405,1.5022303488613573,1.198094680415481,0.8647496891365478,0.508344706147281,0.13502906257044256,-0.2490479104711971,-0.6377368818548894,-1.0248885204578873,-1.4043534951574161,-1.76998247483074,-2.1156261283551343,-2.4351351246078994,-2.7223601324662634,-2.971151820807504,-3.175360858508828,-3.3288379144474662,-3.4254336575006668,-3.458998756545679
